ref,cote,titre,contenu,analyse_diplomatique,date
00468,0017/ACG,TRAITEMENT DES FACTURES  PAR LA DCG DE 2010-2011:SONACOP,"FACTURATION, CONTROLE DE GESTION, SONACOP",(FACTURE) 2010-2011 OBSERVATIONS  : 24 PIECES,
00469,0018/ACG,TRAITEMENT DES FACTURES  PAR LA DCG DE 2010:SDV,"FACTURATION, CONTROLE DE GESTION, SDV",(FACTURE) OBSERVATIONS  : 6 PIECES,2010
00470,0019/ACG,TRAITEMENT DES FACTURES  PAR LA DCG DE FEVRIER 2010:SIRIGA (PIECES DE RECHANGE),"FACTURATION, CONTROLE DE GESTION, SIRIGA",(FACTURE) FEVRIER 2010 OBSERVATIONS  : 3 PIECES,
00471,0020/ACG,TRAITEMENT DES FACTURES  PAR LA DCG D'AVRIL 2010:COCITAM FACTURE NUMERO 054633,"FACTURATION, CONTROLE DE GESTION, COCITAM",(FACTURE) AVRIL 2010 OBSERVATIONS  : 2 PIECES,
00472,0021/ACG,TRAITEMENT DES FACTURES  PAR LA DCG D'AVRIL 2010:COCITAM FACTURE NUMERO 054632,"FACTURATION, CONTROLE DE GESTION, COCITAM",(FACTURE) AVRIL 2010 OBSERVATIONS  : 3 PIECES,
00473,0022/ACG,TRAITEMENT DES FACTURES  PAR LA DCG : ABONNEMENT REVUE 2010-2011,"FACTURATION, CONTROLE DE GESTION, ABONNEMENT REVUE",(FACTURE) 2010-2011 OBSERVATIONS  : 51 PIECES,
00474,0023/ACG,TRAITEMENT DES FACTURES  PAR LA DCG DE 2010: SIRAGA INDUSTRIE,"FACTURATION, CONTROLE DE GESTION, SIRIGA INDUSTRIES",(FACTURE) OBSERVATIONS  : 3 PIECES,2010
00475,0024/ACG,TRAITEMENT DES FACTURES  PAR LA DCG DE 2010: AUTORITE DE REGULATION DES COMMUNICATIONS ELECTRONIQUES,"FACTURATION, CONTROLE DE GESTION, AUTORITE DE REGULATION DE COMMUNATION ELECTRONIQUE",(FACTURE) OBSERVATIONS  : 1 PIECES,2010
00476,0025/ACG,"TRAITEMENT DES FACTURES  PAR LA DCG DE 2010: DEMANDE DE REPPORT DE LIVRAISON MARCHE 11/2009, PENALITE DE RETARD DU MARCHE 13/2008, 15/2008, 03/2009, LETTRE DE COMMANDE 36/2009","FACTURATION, CONTROLE DE GESTION, REPPORT DE LIVRAISON, PENALITE DE RETARD",(FACTURE) OBSERVATIONS  : 9 PIECES,2010
00477,0026/ACG,TRAITEMENT DES FACTURES  PAR LA DCG : TAXES DE VERIFICATIONS PRIMITIVES ET PERIODIQUES,"FACTURATION, CONTROLE DE GESTION, TAXE DE VERIFICATION PRIMITIVE ET PERIODIQUE",(FACTURE) OBSERVATIONS  : 2 PIECES,2002
00478,0027/ACG,TRAITEMENT DES FACTURES  PAR LA DCG DE 2009-2010 : OFFICE IVOIRIEN DES CHARGEURS(OIC),"FACTURATION, CONTROLE DE GESTION, OIC",(FACTURE) 2009-2010 OBSERVATIONS  : 13 PIECES,
00479,0028/ACG,TRAITEMENT DES FACTURES  PAR LA DCG DE SEPTEMBRE 2011:FISC CONSULTING INTERNATIONAL,"FACTURATION, CONTROLE DE GESTION, FISC CONSULTING INTERNATIONAL",(FACTURE) SEPTEMBRE 2011 OBSERVATIONS  : 1 PIECES,
00480,0028/ACG,TRAITEMENT DES FACTURES  PAR LA DCG DE SEPTEMBRE 2011:FISC CONSULTING INTERNATIONAL,"FACTURATION, CONTROLE DE GESTION, FISC CONSULTING INTERNATIONAL",(FACTURE) SEPTEMBRE 2011 OBSERVATIONS  : 1 PIECES,
00481,0029/ACG,TRAITEMENT DES FACTURES  PAR LA DCG DE 2010-2011(FORMATION ET SEMINAIRE),"FACTURATION, CONTROLE DE GESTION, FORMATION, SEMINAIRE",(FACTURE) 2010-2011 OBSERVATIONS  : 24 PIECES,
00482,0030/ACG,TRAITEMENT DES FACTURES  PAR LA DCG DE 2009: ECW,"FACTURATION, CONTROLE DE GESTION, ECW",(FACTURE) OBSERVATIONS  : 4 PIECES,2009
00483,0031/ACG,TRAITEMENT DES FACTURES  PAR LA DCG DE 2009 ET 2011: SONIDEP,"FACTURATION, CONTROLE DE GESTION, SONIDEP",(FACTURE) 2009 ET 2011 OBSERVATIONS  : 3 PIECES,
00484,0032/ACG,TRAITEMENT DES FACTURES  PAR LA DCG DU MOIS DE FEVRIER 2010 SGS LOME,"FACTURATION, CONTROLE DE GESTION, SGS",(FACTURE) FEVRIER 2010 OBSERVATIONS  : 2 PIECES,
00485,0033/ACG,TRAITEMENT DES FACTURES  PAR LA DCG DE 2010-2011 : SGS BENIN,"FACTURATION, CONTROLE DE GESTION, SGS BENIN",(FACTURE) 2010-2011 OBSERVATIONS  : 11 PIECES,
00486,0034/ACG,TRAITEMENT DES FACTURES  PAR LA DCG DE 2010-2011 : ORYX,"FACTURATION, CONTROLE DE GESTION, ORYX",(FACTURE) 2010-2011 OBSERVATIONS  : 31 PIECES,
00487,0035/ACG,TRAITEMENT DES FACTURES  PAR LA DCG DE 2010: TELECEL,"FACTURATION, CONTROLE DE GESTION, TELECEL",(FACTURE) OBSERVATIONS  : 6 PIECES,2010
00488,0036/ACG,TRAITEMENT DES FACTURES  PAR LA DCG DE 2010: TOTAL,"FACTURATION, CONTROLE DE GESTION, TOTAL",(FACTURE) OBSERVATIONS  : 5 PIECES,2010
00489,0037/ACG,TRAITEMENT DES FACTURES  PAR LA DCG DE 2006 ET 2010: COCITAM,"FACTURATION, CONTROLE DE GESTION, COCITAM",(FACTURE) 2006-2010 OBSERVATIONS  : 9 PIECES,
00490,0038/ACG,TRAITEMENT DES FACTURES  PAR LA DCG DU MOIS D'AOUT 2011:SONABEL,"FACTURATION, CONTROLE DE GESTION, SONABEL",(FACTURE) AOUT  2011 OBSERVATIONS  : 2 PIECES,
00491,0039/ACG,TRAITEMENT DES FACTURES  PAR LA DCG DU MOIS DE JUILLET-AOUT 2011: GESTOCI,"FACTURATION, CONTROLE DE GESTION, GESTOCI",(FACTURE) JUILLET-AOUT  2011 OBSERVATIONS  : 5 PIECES,
00492,0040/ACG,TRAITEMENT DES FACTURES  PAR LA DCG DE 2009- 2011:SERVICE APPROVISIONNEMENT ET STATISTIQUE,"FACTURATION, CONTROLE DE GESTION, SERVICE APPROVISIONNEMENT ET STATISTIQUE",(FACTURE) 2009-2011 OBSERVATIONS  : 44 PIECES,
00493,0041/ACG,TRAITEMENT DES FACTURES  PAR LA DCG DE 2009 : CBC/SITARAIL,"FACTURATION, CONTROLE DE GESTION, CBC, SITARAIL",(FACTURE) OBSERVATIONS  : 4PIECES,2009
00494,0042/ACG,TRAITEMENT DES FACTURES  PAR LA DCG :SITUATION DES BONS CBC DU MOIS DE JANVIER A MAI 2010 ET DE DECEMBRE,"FACTURATION, CONTROLE DE GESTION, CBC, SITUATION DE BON",(FACTURE) 2009-2010 OBSERVATIONS  : 10PIECES,2009
00495,0043/ACG,TRAITEMENT DES FACTURES  PAR LA DCG DE 2010-2011:CBC,"FACTURATION, CONTROLE DE GESTION, CBC",(FACTURE) 2010-2011 OBSERVATIONS  : 40PIECES,
00496,0044/ACG,TRAITEMENT DES FACTURES  PAR LA DCG : DCM,"FACTURATION, CONTROLE DE GESTION, DCM",(FACTURE) OBSERVATIONS  : 4PIECES,2010
00497,0045/ACG,TRAITEMENT DES FACTURES  PAR LA DCG DE 2010: TAXES DE VERIFICATIONS PRIMITIVES ET PERIODIQUES,"FACTURATION, CONTROLE DE GESTION, TAXE DE VERIFICATION PRIMITIVE ET PERIODIQUE",(FACTURE) OBSERVATIONS  : 2PIECES,2010
00498,0046/ACG,TRAITEMENT DES FACTURES  PAR LA DCG DE 2009: PRESTATION DES COMMISSAIRES AU COMPTE,"FACTURATION, CONTROLE DE GESTION, PRESTATION, COMMISSAIRE AUX COMPTES",(FACTURE) JUIN  2009 OBSERVATIONS  : 6PIECES,
00499,0047/ACG,TRAITEMENT DES FACTURES  PAR LA DCG : ORDRE DE MISSION NUMERO10/049 DE MONSIEUR OUIMINGA OUSMANE A TEHERAN DE MARS 2010,"FACTURATION, CONTROLE DE GESTION, ORDRE DE MISSION, TEHERAN, OUIMENGA OUSMANE",(FACTURE) MARS   2010 OBSERVATIONS  : 2PIECES,
00500,0048/ACG,TRAITEMENT DES FACTURES  PAR LA DCG : CHARGEMENT TOMCARD DU PERSONNEL: TOTAL DU 8 FEVRIER 2010 ET D'AVRIL 2011,"FACTURATION, CONTROLE DE GESTION, CHARGEMENT TOMCARD, TOTAL, SONABHY,",(FACTURE) 2010-2011 OBSERVATIONS  : 2PIECES,
00501,0049/ACG,TRAITEMENT DES FACTURES  PAR LA DCG :ORDRE DE TRANSFERT TELEGRAPHIQUE PAR BSIC DU 12/11/2009,"FACTURATION, CONTROLE DE GESTION, BSIC,",(FACTURE) DATE;: 12 NOVEMBRE 2009 OBSERVATIONS  : 1PIECES,
00502,0050/ACG,"TRAITEMENT DES FACTURES  PAR LA DCG: FACTURE D'ENTRETIEN DES LOCAUX DE LA SONABHY PAR ENVIRO ""SERVICE PROGRAMME D'ACTIVITE 2011 """"LETTRE DE CADRAGE"" BUDGETAIRE SONABHY","FACTURATION, CONTROLE DE GESTION, NETTOYAGE, ENVIROSERVICES, PROGAMME D'ACTIVITE, BUDGET",(FACTURE) OBSERVATIONS  : 3PIECES,2011
00503,0051/ACG,TRAITEMENT DES FACTURES  PAR LA DCG: ADDAX FACTURE PROFORMA 2010,"FACTURATION, CONTROLE DE GESTION, ADDAX, FACTURE PROFORMA",(FACTURE) OBSERVATIONS  : 9PIECES,2010
00504,0053/ACG,TRAITEMENT DES FACTURES  PAR LA DCG : DIACFA DU MOIS DE NOVEMBRE 2007,"FACTURATION, CONTROLE DE GESTION, DIACFA",(FACTURE) OBSERVATIONS  : 2PIECES,2007
00505,0054/ACG,TRAITEMENT DES FACTURES  PAR LA DCG : ABMAQ DU 20 AVRIL 2010,"FACTURATION, CONTROLE DE GESTION, ABMAQ, SONABHY",(FACTURE) AVRIL 2010 OBSERVATIONS  : 6PIECES,
00506,0055/ACG,TRAITEMENT DU CONTRAT DE VENTE DES PRODUITS FINIS ENTRE LA SOCIETE IVOIRIENNE DE RAFFINAGE ET LA SONABHY DU 16 AOUT 2000,"CONTRACTUALISATION, CONTROLE DE GESTION, AVENANT, PRODUIT PETROLIER, SOCIETE IVOIRIENNE DE RAFFINAGE, SONABHY",(CONTRAT) DATE;: 16 AOUT 2000 OBSERVATIONS  : 5PIECES,
00507,0056/ACG,TRAITEMENT DU CONTRAT DE VENTE ENTRE LA SOCIETE IVOIRIENNE DE RAFFINAGE ET LA SONABHY: COMMANDE DE PRODUITS PETROLIERS DE JANVIER 2010,"CONTRACTUALISATION, CONTROLE DE GESTION, COMMANDE, PRODUIT PETROLIER, SOCIETE IVOIRIENNE DE RAFFINAGE, SONABHY",(CONTRAT) OBSERVATIONS  : 2PIECES,2010
00508,0057/ACG,TRAITEMENT DU CONTRAT DE VENTE ENTRE LA SOCIETE IVOIRIENNE DE RAFFINAGE ET LA SONABHY: COMMANDE DE PRODUITS PETROLIERS DE FEVRIER 2010,"CONTRACTUALISATION, CONTROLE DE GESTION, COMMANDE, PRODUIT PETROLIER, SOCIETE IVOIRIENNE DE RAFFINAGE, SONABHY",(CONTRAT) FEVRIER 2010 OBSERVATIONS  : 2PIECES,
00509,0058/ACG,TRAITEMENT DU CONTRAT DE VENTE ENTRE LA SOCIETE IVOIRIENNE DE RAFFINAGE ET LA SONABHY: COMMANDE DE PRODUITS PETROLIERS DE MARS 2010,"CONTRACTUALISATION, CONTROLE DE GESTION, COMMANDE, PRODUIT PETROLIER, SOCIETE IVOIRIENNE DE RAFFINAGE, SONABHY",(CONTRAT) MARS 2010 OBSERVATIONS  : 1PIECES,
00510,0059/ACG,TRAITEMENT DU CONTRAT DE VENTE ENTRE LA SOCIETE IVOIRIENNE DE RAFFINAGE ET LA SONABHY: COMMANDE DE PRODUITS PETROLIERS D'AVRIL 2010,"CONTRACTUALISATION, CONTROLE DE GESTION, COMMANDE, PRODUIT PETROLIER, SOCIETE IVOIRIENNE DE RAFFINAGE, SONABHY",(CONTRAT) AVRIL 2010 OBSERVATIONS  : 2PIECES,
00511,0060/ACG,TRAITEMENT DU CONTRAT DE VENTE ENTRE LA SOCIETE IVOIRIENNE DE RAFFINAGE ET LA SONABHY: COMMANDE DE PRODUITS PETROLIERS MAI 2010,"CONTRACTUALISATION, CONTROLE DE GESTION, COMMANDE, PRODUIT PETROLIER, SOCIETE IVOIRIENNE DE RAFFINAGE, SONABHY",(CONTRAT) MAI 2010 OBSERVATIONS  : 1PIECES,
00512,0061/ACG,TRAITEMENT DU CONTRAT DE VENTE ENTRE LA SOCIETE IVOIRIENNE DE RAFFINAGE ET LA SONABHY: COMMANDE DE PRODUITS PETROLIERS JUIN 2010,"CONTRACTUALISATION, CONTROLE DE GESTION, COMMANDE, PRODUIT PETROLIER, SOCIETE IVOIRIENNE DE RAFFINAGE, SONABHY",(CONTRAT) JUIN 2010 OBSERVATIONS  : 5PIECES,
00513,0062/ACG,TRAITEMENT DU CONTRAT DE VENTE ENTRE LA SOCIETE IVOIRIENNE DE RAFFINAGE ET LA SONABHY: COMMANDE DE PRODUITS PETROLIERS AOUT 2010,"CONTRACTUALISATION, CONTROLE DE GESTION, COMMANDE, PRODUIT PETROLIER, SOCIETE IVOIRIENNE DE RAFFINAGE, SONABHY",(CONTRAT) AOUT 2010 OBSERVATIONS  : 11PIECES,
00514,0063/ACG,TRAITEMENT DU CONTRAT DE VENTE ENTRE LA SOCIETE IVOIRIENNE DE RAFFINAGE ET LA SONABHY: COMMANDE DE PRODUITS PETROLIERS NOVEMBRE 2010,"CONTRACTUALISATION, CONTROLE DE GESTION, COMMANDE, PRODUIT PETROLIER, SOCIETE IVOIRIENNE DE RAFFINAGE, SONABHY",(CONTRAT) NOVEMBRE 2010 OBSERVATIONS  : 2PIECES,
00515,0064/ACG,TRAITEMENT DU CONTRAT DE VENTE ENTRE LA SOCIETE IVOIRIENNE DE RAFFINAGE ET LA SONABHY: COMMANDE DE PRODUITS PETROLIERS SEPTEMBRE 2010,"CONTRACTUALISATION, CONTROLE DE GESTION, COMMANDE, PRODUIT PETROLIER, SOCIETE IVOIRIENNE DE RAFFINAGE, SONABHY",(CONTRAT) SEPTEMBRE 2010 OBSERVATIONS  : 1PIECES,
00516,0065/ACG,TRAITEMENT DU CONTRAT DE VENTE ENTRE LA SOCIETE IVOIRIENNE DE RAFFINAGE ET LA SONABHY: COMMANDE DE PRODUITS PETROLIERS OCTOBRE 2010,"CONTRACTUALISATION, CONTROLE DE GESTION, COMMANDE, PRODUIT PETROLIER, SOCIETE IVOIRIENNE DE RAFFINAGE, SONABHY",(CONTRAT) OCTOBRE 2010 OBSERVATIONS  : 5PIECES,
00517,0066/ACG,TRAITEMENT DU CONTRAT DE VENTE DE PRODUITS PETROLIERS ENTRE LA SOCIETE OLVAS TRADING SA ET SONABHY DE 2009,"CONTRACTUALISATION, CONTROLE DE GESTION, PRODUIT PETROLIER, OVLAS TRADING SA, SONABHY",(CONTRAT) OBSERVATIONS  : 3PIECES,2009
00518,0067/ACG,TRAITEMENT DU CONTRAT DE VENTE DE PRODUITS PETROLIERS ENTRE LA SOCIETE IVOIRIENNE DE RAFFINAGE ET SONABHY DU 16 AOUT 2000,"CONTRACTUALISATION, CONTROLE DE GESTION, PRODUIT PETROLIER, SOCIETE IVOIRIENNE DE RAFFINAGE, SONABHY",(CONTRAT) DATE;: 16 AOUT 2000 OBSERVATIONS  : 7PIECES,
00519,0068/ACG,TRAITEMENT DU CONTRAT DE FOURNITURE DE PRODUITS PETROLIERS ENTRE KOMBELEMPAGRE INTERNATIONAL(SOPEK) ET SONABHY DE 2010,"CONTRACTUALISATION, CONTROLE DE GESTION, PRODUIT PETROLIER, KOMBELEMPAGRE INTERNATIONAL, SONABHY, FOURNITURE, SOPEK INTERNATIONAL",(CONTRAT) OBSERVATIONS  : 3PIECES,2010
00520,0069/ACG,TRAITEMENT DU CONTRAT DE VENTE DE PRODUITS PETROLIERS ENTRE OCTOGONE TRADING OIL ET SONABHY DE 2008- 2010,"CONTRACTUALISATION, CONTROLE DE GESTION, PRODUIT PETROLIER, OCTOGONE TRADING OIL, SONABHY, VENTE","(CONTRAT, FACTURE) 2008-2010 OBSERVATIONS  : 10PIECES",
00521,0070/ACG,TRAITEMENT DU CONTRAT DE VENTE DE PRODUITS PETROLIERS ENTRE ADDAX ET SONABHY DE 2001- 2010,"CONTRACTUALISATION, CONTROLE DE GESTION, PRODUIT PETROLIER, ADDAX, SONABHY, VENTE","(CONTRAT, CORRESPONDANCE) 2001-2010 OBSERVATIONS  : 13PIECES",
00522,0071/ACG,TRAITEMENT DU CONTRAT DE FOURNITURE DE GAZ BUTANE A PARTIR DE TEMA ENTRE ASPEN PEROLEUM ET SONABHY D'OCTOBRE 2010,"CONTRACTUALISATION, CONTROLE DE GESTION, GAZ BUTANE, ASPEN PETROLEUM, SONABHY, FOURNITURE",(CONTRAT) OCTOBRE  2010 OBSERVATIONS  : 1PIECES,
00523,0072/ACG,CONVENTION D'EMBRANCHEMENT ENTRE SITARAIL ET SONABHY ET LA CONVENTION NUMERO 01/SIT/DSE/2000 D'APPROVISIONNEMENT DES PRODUITS PETROLIERS,"CONTRACTUALISATION, CONTROLE DE GESTION, EMBRANCHEMENT, APPROVISIONNEMENT, SONABHY, SITARAIL","(CONTRAT, CORRESPONDANCE) 2000-2010 OBSERVATIONS  : 51PIECES",
00524,0073/ACG,TRAITEMENTDU CONTRAT DE FOURNITURE DE SERVICES IBI-CORP EXTENTION DIRECTION COMMERCIALE,"CONTRACTUALISATION, CONTROLE DE GESTION, FOURNITURE, IBI-CORP, SONABHY","(CONTRAT, ANNEXE) 2004-2010 OBSERVATIONS  : 6PIECES",
00525,0074/ACG,CONFIRMATION DE RENOUVELLEMENT DU CONTRAT DE MAINTENANCE DES MODULES ORACLE JD.EDWARDS ENTREPRISEONE,"CONTRACTUALISATION, CONTROLE DE GESTION, INFORMATIQUE, JD.EDWARDS ENTREPRISEONE, SONABHY",(CONTRAT) 2009-2010 OBSERVATIONS  : 2PIECES,
00526,0075/ACG,RENOUVELLEMENT DU CONTRAT DE LICENCE DE ORACLE JD.EDWARDS ENTREPRISEONE SOMAFOR ET COMPLEMENT DE PARAMETRAGE ECS,"CONTRACTUALISATION, CONTROLE DE GESTION, INFORMATIQUE, JD.EDWARDS ENTREPRISEONE, SONABHY, ECS","(CONTRAT, FACTURE, CORRESPONDANCE) 2010-2011 OBSERVATIONS  : 2PIECES",
00527,0076/ACG,TRAITEMENT DU CONTRAT ENTRE PERFORMANCES MANAGEMENT CONSULTING(PMC) ET SONABHY DE 2008,"CONTRACTUALISATION, CONTROLE DE GESTION, PMC, SONABHY","(CONTRAT, FACTURE, ETAT) OBSERVATIONS  : 6PIECES",2008
00528,0077/ACG,,"CONTRACTUALISATION, CONTROLE DE GESTION, PRODUIT PETROLIER, SONABHY, SGS/BENIN, SGSTOGO","(CONTRAT, CORRESPONDANCE) 2008-2009 OBSERVATIONS  : 3PIECES",
00529,0079/ACG,TRAITEMENT DU CONTRAT DE PRESTATION DE SERVICE ENTRE TRANSCOM-BURKINA ET SONABHY DE 2008-2010,"CONTRACTUALISATION, CONTROLE DE GESTION, TRANSCOM-BURKINA, SONABHY, PRESTATION DE SERVICE","(CONTRAT, FACTURE, BORDEREAU DE TRANSMISSION) 2008-2010 OBSERVATIONS  : 6PIECES",
00530,0080/ACG,TRAITEMENT DU CONTRAT CBC ET SONABHY DU 21 AVRIL,"CONTRACTUALISATION, CONTROLE DE GESTION, CBC, SONABHY",(CONTRAT) DATE;: 21 AVRIL 1994 OBSERVATIONS  : 1PIECES,1994
00531,0081/ACG,CONVENTION D'ASSISTANCE FISCALE ENTRE FISC CONSULTING INTERNATIONAL ET SONABHY: 2010,"CONTRACTUALISATION, CONTROLE DE GESTION, FISC CONSULTING INTERNATIONAL, SONABHY","(CONTRAT, FACTURE) OBSERVATIONS  : 3PIECES",2010
00532,0082/ACG,TRAITEMENT DU CONTRAT D'ASSURANCE DE FIN DE CARRIERE ENTRE LA SONAR ET LA SONABHY DU 24/07/07,"CONTRACTUALISATION, CONTROLE DE GESTION, ASSURANCE, SONAR, SONABHY",(CONTRAT) DATE;: 24 JUILLET 2007 OBSERVATIONS  : 1PIECES,
00533,0083/ACG,TRAITEMENT DU CONTRAT DE SURVEILLANCE ENTRE LE CDPG ET SONABHY DU 25 MARS 2010,"CONTRACTUALISATION, CONTROLE DE GESTION, SURVEILLANCE, CDPG, SONABHY, GARDIENNAGE",(CONTRAT) DATE;: 25 MARS 2010 OBSERVATIONS  : 1PIECES,
00534,0085/ACG,TRAITEMENT DU CONTRAT DE VOYAGE ENTRE DES AGENCES DE VOYAGE SATGURU COGE-OK(PRESTIGE VOYAGES) ET SONABHY DE 2010-2011,"CONTRACTUALISATION, CONTROLE DE GESTION, VOYAGE, PRESTIGE VOYAGE, SONABHY, SATGURU TRAVELS ET TOURS SERVICE, COGE-OK","(CONTRAT, FACTURE, CORRESPONDANCE) JUIN 2010-2011 OBSERVATIONS  : 8PIECES",
00535,0086/ACG,TRAITEMENT DU CONTRAT POST'ECLAIR ENTRE LA SONAPOST ET LA SONABHY DE NOVEMBRE 2010,"CONTRACTUALISATION, CONTROLE DE GESTION, POST'ECLAIR, SONAPOST, SONABHY",(CONTRAT) NOVEMBRE 2010 OBSERVATIONS  : 6PIECES,
00536,0087/ACG,TRAITEMENT DU CONTRAT LICENCE OPEN VALUE SOUSCRIPTION ENTRE MICROSOFT ET LA SONABHY DE NOVEMBRE 2010,"CONTRACTUALISATION, CONTROLE DE GESTION, MICROSOFT, OPEN VALUE SOUSCRIPTION, SONABHY, INFORMATIQUE",(CONTRAT) NOVEMBRE 2010 OBSERVATIONS  : 1PIECES,
00537,0088/ACG,TRAITEMENT DE LA CONVENTION DE CONSULTATION ET D'ASSISTANCE JURIDIQUE D'OCTOBRE 2010,"CONTRACTUALISATION, CONTROLE DE GESTION, JURIDICTION, SONABHY",(CONTRAT) OCTOBRE 2010 OBSERVATIONS  : 2PIECES,
00538,0089/ACG,TRAITEMENT DU CONTRAT DE TRANSPORT DE JET A1 ENTRE TOTAL ET SITARAIL ET LE PROTOCOLE D'ACCORD: 2005-2006,"CONTRACTUALISATION, CONTROLE DE GESTION, TRANSPORT, JET A1, TOTAL BURKINA, SITARAIL, SONABHY","(CONTRAT, PROTOCOLE D'ACCORD) 2005-2006 OBSERVATIONS  : 2PIECES",
00539,0090/ACG,TRAITEMENT DU CONTRAT D'ENTRETIEN DES INSTALLATIONS ENTRE L'ONATEL-SA ET LA SONABHY 2011,"CONTRACTUALISATION, CONTROLE DE GESTION, ONATEL, SONABHY",(CONTRAT) OBSERVATIONS  : 1PIECES,2011
00540,0091/ACG,TRAITEMENT DU CONTRAT ENTRE LA SOCIETE IVOIRIENNE DE RAFFINAGE ET LA SONABHY DE DECEMBRE 2010,"CONTRACTUALISATION, CONTROLE DE GESTION, SOCIETE IVOIRIENNE DE RAFFINAGE, SONABHY, COMMANDE,  PRODUIT PETROLIER","(CONTRAT, FACTURE, CORRESPONDANCE, BON DE LIVRAISON) DECEMBRE 201O OBSERVATIONS  : 8PIECES",
00541,0092/ACG,TRAITEMENT DU CONTRAT DE VENTE DE FUEL OIL CAF LOME ENTRE LA SONABHY ET TRAFIGURA DE 2008-2010 ET DETAILS SUR LE CONTRAT,"CONTRACTUALISATION, CONTROLE DE GESTION, FUELOIL, SONABHY, TRAFIGURA,","(CONTRAT, FACTURE, CORRESPONDANCE) 2008-201O OBSERVATIONS  : 24PIECES",
00542,0094/ACG,TRAITEMENT DU CONTRAT D'APPROVISIONNEMENT DE GAZ BUTANE ENTRE LA SONABHY ET ADDAX 2010,"CONTRACTUALISATION, CONTROLE DE GESTION, PRODUITS PETROLIERS, SONABHY, ADDAX,","(CONTRAT, FACTURE, CORRESPONDANCE) OBSERVATIONS  : 67PIECES",2010
00543,0095/ACG,TRAITEMENT DU CONTRAT DE VENTE DE PRODUITS PETROLIERS (GASOIL)  ENTRE LA SONABHY ET GUNVOR 25/10/2010,"CONTRACTUALISATION, CONTROLE DE GESTION, PRODUITS PETROLIERS, SONABHY, GUNVOR, VENTE","(CONTRAT, FACTURE, CORRESPONDANCE) OCTOBRE 2010 OBSERVATIONS  : 4PIECES",
00544,0097/ACG,TRAITEMENT DU CONTRAT DE FOURNITURE DE GAZ BUTANE A PARTIR DE TEMA ENTRE ASPEN PATROLEUM ET SONABHY D'AOUT 2010,"CONTRACTUALISATION, CONTROLE DE GESTION, PRODUITS PETROLIERS, SONABHY, FOURNITURE, ASPEN PETROLEUM, GAZ BUTANE","(CONTRAT, FACTURE, CORRESPONDANCE, BON D'ENLEVEMENT) AOUT  2010 OBSERVATIONS  : 28PIECES",
00545,0098/ACG,TRAITEMENT DU CONTRAT DE VENTE DE PRODUITS PETROLIERS ENTRE BENIN PETRO-SA ET SONABHY DE SEPTEMBRE 2010,"CONTRACTUALISATION, CONTROLE DE GESTION, PRODUITS PETROLIERS, SONABHY, VENTE, BENIN PETRO","(CONTRAT, FACTURE, CORRESPONDANCE ) SEPTEMBRE 2010 OBSERVATIONS  : 19PIECES",
00546,0099/ACG,TRAITEMENT DU CONTRAT DE VENTE DE PRODUITS PETROLIERS ENTRE ECO-OIL INTRENATIONAL ET SONABHY DU 06 AOUT 2010,"CONTRACTUALISATION, CONTROLE DE GESTION, PRODUITS PETROLIERS, SONABHY, VENTE, ECO OIL INTERNATIONAL","(CONTRAT, FACTURE, CORRESPONDANCE ) AOUT 2010 OBSERVATIONS  : 9PIECES",
00547,0100/ACG,TRAITEMENT DES BORDEREAUX DE TRANSMISSION DES BULLETINS DE LIQUIDATION OCTOBRE 2011,"TRANSIT, CONTROLE DE GESTION, PRODUITS PETROLIERS, LIQUIDATION, DOUANE","(BORDEREAU, BULLETIN DE LIQUIDATION) OCTOBRE 2011 OBSERVATIONS  : 10PIECES",
00548,0101/ACG,TRAITEMENT DES BORDEREAUX DE TRANSMISSION DES BULLETINS DE LIQUIDATION JANVIER  2011,"TRANSIT, CONTROLE DE GESTION, PRODUITS PETROLIERS, LIQUIDATION, DOUANE","(BORDEREAU, BULLETIN DE LIQUIDATION) JANVIER 2011 OBSERVATIONS  : 6PIECES",
00549,0102/ACG,TRAITEMENT DES BORDEREAUX DE TRANSMISSION DES BULLETINS DE LIQUIDATION FEVRIER  2011,"TRANSIT, CONTROLE DE GESTION, PRODUITS PETROLIERS, LIQUIDATION, DOUANE","(BORDEREAU, BULLETIN DE LIQUIDATION) FEVRIER 2011 OBSERVATIONS  : 6PIECES",
00550,0103/ACG,TRAITEMENT DES BORDEREAUX DE TRANSMISSION DES BULLETINS DE LIQUIDATION MARS  2011,"TRANSIT, CONTROLE DE GESTION, PRODUITS PETROLIERS, LIQUIDATION, DOUANE","(BORDEREAU, BULLETIN DE LIQUIDATION) MARS 2011 OBSERVATIONS  : 10 PIECES",
00551,0104/ACG,TRAITEMENT DES BORDEREAUX DE TRANSMISSION DES BULLETINS DE LIQUIDATION AVRIL  2011,"TRANSIT, CONTROLE DE GESTION, PRODUITS PETROLIERS, LIQUIDATION, DOUANE","(BORDEREAU, BULLETIN DE LIQUIDATION) AVRIL 2011 OBSERVATIONS  : 6PIECES",
00552,0106/ACG,TRAITEMENT DES BORDEREAUX DE TRANSMISSION DES BULLETINS DE LIQUIDATION JUIN 2011,"TRANSIT, CONTROLE DE GESTION, PRODUITS PETROLIERS, LIQUIDATION, DOUANE","(BORDEREAU, BULLETIN DE LIQUIDATION) JUIN 2011 OBSERVATIONS  : 13PIECES",
