cote_rangement,titre,dates_extremes,niveau_description,importance_materielle,provenance_ou_processus,initial_processus,mots_cles_matieres,analyse_diplomatique,date_versement,date_enregistrement,passage_ged,duree_utilite_admin,sort_final,notes
 0049/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER DE OCTOBRE TRAITE PAR LA DCG, OCTOBRE 2023, DOSSIER, 05 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0050/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER DE NOVEMBRE TRAITE PAR LA DCG, NOVEMBRE 2023, DOSSIER, 10 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0051/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER DE DECEMBRE TRAITE PAR LA DCG, DECEMBRE 2023, DOSSIER, 01 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0052/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER INTERNE DE JANVIER TRAITE PAR LA DCG, JANVIER 2023, DOSSIER, 02 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0053/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER INTERNE DE FEVRIER TRAITE PAR LA DCG, FEVRIER 2023, DOSSIER, 01 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0054/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER INTERNE DE MARS TRAITE PAR LA DCG, MARS 2023, DOSSIER, 03 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0055/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER INTERNE DE AVRIL TRAITE PAR LA DCG, AVRIL 2023, DOSSIER, 05 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0056/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER INTERNE DE SEPTEMBRE TRAITE PAR LA DCG, SEPTEMBRE 2023, DOSSIER, 02 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0057/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER INTERNE DE OCTOBRE TRAITE PAR LA DCG, OCTOBRE 2023, DOSSIER, 04 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0058/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER INTERNE DE NOVEMBRE TRAITE PAR LA DCG, NOVEMBRE 2023, DOSSIER, 07 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0059/RCG, REALISATION DU CONTROLE DE GESTION: COURRIER INTERNE DE DECEMBRE TRAITE PAR LA DCG, DECEMBRE 2023, DOSSIER, 09 PIECES, REALISER LE CONTROLE DE GESTION, RCG," COURRIER,  CORRESPONDANCE,  LETTRE", COURRIER, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0060/RCG, REALISATION DU CONTROLE DE GESTION: AVANT PROJET DE BUDGET 2020 DE LA DAQ, 2020, DOSSIER, 01 PIECE, REALISER LE CONTROLE DE GESTION, RCG," AVANT PROJET DE BUDGET,  DAQ", AVANT PROJET, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0061/RCG, REALISATION DU CONTROLE DE GESTION: AVANT PROJET DE BUDGET 2020 DE LA DDBI, 2020, DOSSIER, 03 PIECES, REALISER LE CONTROLE DE GESTION, RCG," AVANT PROJET DE BUDGET,  DDBI", AVANT PROJET, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0062/RCG, REALISATION DU CONTROLE DE GESTION: AVANT PROJET DE BUDGET 2020 DE LA DSI, 2020, DOSSIER, 03 PIECES, REALISER LE CONTROLE DE GESTION, RCG," AVANT PROJET DE BUDGET,  DSI", AVANT PROJET, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0063/RCG, REALISATION DU CONTROLE DE GESTION: AVANT PROJET DE BUDGET 2020 DE LA DSI, 2020, DOSSIER, 01 PIECES, REALISER LE CONTROLE DE GESTION, RCG," AVANT PROJET DE BUDGET,  DSI", AVANT PROJET, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0065/RCG, REALISATION DU CONTROLE DE GESTION: BUDGET DETERMINANT, 2020, DOSSIER, 01 PIECE, REALISER LE CONTROLE DE GESTION, RCG," BUDGET DETERMINANT,  DAS", BUDGET DETERMINANT, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0066/RCG, REALISATION DU CONTROLE DE GESTION: BUDGET DETERMINANT DES CHARGES ET INVESTISSEMENTS DE LA DCM, 2020, DOSSIER, 01 PIECE, REALISER LE CONTROLE DE GESTION, RCG," BUDGET DETERMINANT,  DCM", RAPPORT, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0067/RCG, REALISATION DU CONTROLE DE GESTION: RAPPORT D'ACTIVITE AU 30 SEPTEMBRE 2022, SEPTEMBRE 2022, DOSSIER, 07 PIECES, REALISER LE CONTROLE DE GESTION, RCG," RAPPORT D'ACTIVITE,  CONTENTIEUX", RAPPORT, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0068/RCG, REALISATION DU CONTROLE DE GESTION: RAPPORT D'EXECUTION BUDGETAIRE AU 30 SEPTEMBRE 2022, SEPTEMBRE 2022, DOSSIER, 04 PIECES, REALISER LE CONTROLE DE GESTION, RCG," RAPPORT D'EXECUTION BUDGETAIRE,  PROGRAMME D'ACTIVITE", RAPPORT, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0069/RCG, REALISATION DU CONTROLE DE GESTION: RAPPORT D'ACTVITE AU 31 DECEMBRE 2022, DECEMBRE 2022, DOSSIER, 02 PIECES, REALISER LE CONTROLE DE GESTION, RCG, RAPPORT D'ACTVITE, RAPPORT, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0070/RCG, REALISATION DU CONTROLE DE GESTION: RAPPORT D'EXECUTION BUDGETAIRE AU 31 MARS 2023, MARS 2023, DOSSIER, 02 PIECES, REALISER LE CONTROLE DE GESTION, RCG, RAPPORT D'EXECUTION BUDGETAIRE, RAPPORT, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0071/RCG, REALISATION DU CONTROLE DE GESTION: RAPPORT D'ACTIVITE AU 31 MARS 2023, MARS 2023, DOSSIER, 03 PIECES, REALISER LE CONTROLE DE GESTION, RCG, RAPPORT D'ACTIVITE, RAPPORT, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0072/RCG, REALISATION DU CONTROLE DE GESTION: RAPPORT D'ACTIVITE AU 30 JUIN 2023, JUIN 2023, DOSSIER, 07 PIECES, REALISER LE CONTROLE DE GESTION, RCG, RAPPORT D'ACTIVITE, RAPPORT, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
 0073/RCG, REALISATION DU CONTROLE DE GESTION: PLAN OPERATIONNEL DE COMMUNICATION, 2023, DOSSIER, 01 PIECE, REALISER LE CONTROLE DE GESTION, RCG," PLAN OPERATIONNEL,  COMMUNICATION", PLAN, 06-05-2023, 26-11-2024, NON, 10 ANS, DESTRUCTION, RAS
