cote_rangement,titre,dates_extremes,niveau_description,importance_materielle,provenance_ou_processus,initial_processus,mots_cles_matieres,analyse_diplomatique,date_versement,date_enregistrement,passage_ged,duree_utilite_admin,sort_final,notes
 0117/FRP," VENTE DE PRODUITS PETROLIERS : RELEVES DE FACTURES FEVRIER ""2021 Nø02187;02189;02191;02354;02357-02358;02517-02518"" "";02520-02522;03052-03053;03064;03066;03514-03516;"" ""03578;03772-03773;03776-03778;03954;03958-03959;0"" ""4027-04029;04348-04349;04351;04810-04811;06138;06538;17493""", FEVRIER 2021, DOSSIER, 39 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," FACTURATION,  VENTE,  PRODUIT PETROLIER", BORDEREAU DE LIVRAISON, O5-10-2023, 14-12-2023, NON, 5 ANS, DESTRUCTION,
 0118/FRP," VENTE DE PRODUITS PETROLIERS : RELEVES DE FACTURES JANVIER ""2021 Nø0001;0253-0254;0345;0347-0350;0627-0632;0806;08"" ""09;0814;0829;1256-1259;1338-1341;1647-1650;2007-2"" ""010;2188;2190;2356;2359;2364;2519;3513;3774-3775""", JANVIER 2021, DOSSIER, 43 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," FACTURATION,  VENTE,  PRODUIT PETROLIER", BORDEREAU DE LIVRAISON, O5-10-2023, 14-12-2023, NON, 5 ANS, DESTRUCTION,
 0119/FRP," VENTE DE PRODUITS PETROLIERS : RELEVES DE FACTURES  FEVRIER ""2023 Nø03585-03587;03591-03592;03596-03598""", FEVFRIER 2023, DOSSIER, 08 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," FACTURATION,  VENTE,  PRODUIT PETROLIER", BORDEREAU DE LIVRAISON, 05-10-2023, 15-12-2023, NON, 5 ANS, DESTRUCTION,
 0120/FRP," VENTE DE PRODUITS PETROLIERS : RELEVES DE FACTURES  JANVIER ""2023 ,Nø01673-01678;01824-01831;01982-01986;02075-0207"" ""6;02426-02427;02512-02519;03085-03092;03121;03136"" "";03422-03423;03588-03590;03593-03595;03599;03710""", JANVIER 2023, DOSSIER, 49 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," FACTURATION,  VENTE,  PRODUIT PETROLIER", BORDEREAU DE LIVRAISON, 05-10-2023, 15-12-2023, NON, 5 ANS, DESTRUCTION,
 0121/FRP," VENTE DE PRODUITS PETROLIERS : RELEVES DE FACTURES DECEMBRE ""2022 Nø00095;00145;00283;28938;29036-29037;29039-29040"" "";29042;29152-29153;29531;29731-29734;29738;29850""", DECEMBRE 2022, DOSSIER, 19 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," FACTURATION,  VENTE,  PRODUIT PETROLIER", BORDEREAU DE LIVRAISON, 05-10-2023, 15-12-2023, NON, 5 ANS, DESTRUCTION,
 0122/FRP," VENTE DE PRODUITS PETROLIERS : RELEVES DE FACTURES NOVEMBRE ""2022 Nø25721;26308-26311;26313;26315-26316;26418;26421"" "";26429;28827;28877;28936;28939;28941;29038;29041;"" ""29056-29057;29517;29532""", NOVEMBRE 2022, DOSSIER, 22 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," FACTURATION,  VENTE,  PRODUIT PETROLIER", BORDEREAU DE LIVRAISON, 05-10-2023, 15-12-2023, NON, 5 ANS, DESTRUCTION,
 0123/FRP," VENTE DE PRODUITS PETROLIERS : RELEVES DE FACTURES OCTOBRE ""2022 Nø23244;23634;23640-23641;23729-23732;24283;24375"" "";24490;24541;24776;24835-24836;25720;25722;26314;"" ""26419-26420;28828;28937""", OCTOBRE 2022, DOSSIER, 68 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," FACTURATION,  VENTE,  PRODUIT PETROLIER", BORDEREAU DE LIVRAISON, 05-10-2023, 15-12-2023, NON, 5 ANS, DESTRUCTION,
 0124/FRP," VENTE DE PRODUITS PETROLIERS : RELEVES DE FACTURES SEPTEMBRE ""2022  Nø20432;20524-20525;21491;21493;21495;21506-21508"" "";21580-21582;21606;22248-22249;22262-22265;22277-"" ""22281;23238-23243;23254;23508-23509;23633;23637-2"" ""3639;24282;24286""", SEPTEMBRE 2022, DOSSIER, 39 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," FACTURATION,  VENTE,  PRODUIT PETROLIER", BORDEREAU DE LIVRAISON, 05-10-2023, 15-12-2023, NON, 5 ANS, DESTRUCTION,
 0125/FRP," VENTE DE PRODUITS PETROLIERS : RELEVES DE FACTURES AOUT 2022 ""Nø18079;18084;18737-18741;18745-18746;19029;19781"" ""-19789;19881;20079-20080;20085-20088;20093-20094;"" ""20417-20431;20433-20435;20511;20522-20523;20531;2"" ""1492;21494;21577-21579;23631-23632;23635-23636;23"" ""642;24285;24834""", AOUT 2022, DOSSIER, 52 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," FACTURATION,  VENTE,  PRODUIT PETROLIER", BORDEREAU DE LIVRAISON, 05-10-2023, 15-12-2023, NON, 5 ANS, DESTRUCTION,
 0126/FRP," VENTE DE PRODUITS PETROLIERS : RELEVES DE FACTURES JUILLET ""2022 Nø16253;16255;16266-16270;16364-16365;16370;16473"" ""-16476;16811;17135;17219-17220;17228;17468-17469;"" ""17989;18078;18080-18083;18085-18086;18736;19028;1"" ""9030;23630;24284""", JUILLET 2022, DOSSIER, 34 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," FACTURATION,  VENTE,  PRODUIT PETROLIER", BORDEREAU DE LIVRAISON, 05-10-2023, 15-12-2023, NON, 5 ANS, DESTRUCTION,
 0127/FRP," VENTE DE PRODUITS PETROLIERS : RELEVES DE FACTURES JUIN 2022 ""Nø13104-13105;13108;13112;13114;13117;13874-13875"" "";13877-13879;13892;13983-13987;14084-14086;14787-"" ""14788;14797-14800;15011;15141-15142;15246;15253;1"" ""5261;15263;16252;16254;16265;16273;17447;17457-17"" ""464;17466-17467""", JUIN 2022, DOSSIER, 44 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," FACTURATION,  VENTE,  PRODUIT PETROLIER", BORDEREAU DE LIVRAISON, 05-10-2023, 15-12-2023, NON, 5 ANS, DESTRUCTION,
 0128/FRP," VENTE DE PRODUITS PETROLIERS : RELEVES DE FACTURES MAI 2022 ""Nø10393;10564-10565;11189-11193;11287-11290;11296"" ""-11297;11377-11379;11392-11396;11889;11892-11893;"" ""11898-11902;11904-11906;12190-12196;13075;13096;1"" ""3106-13107;13109;13111;13115-13116;13876;15144;15"" ""244-15245;15250-15252;15259-15260;15262;29162""", MAI 2022, DOSSIER, 62 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," FACTURATION,  VENTE,  PRODUIT PETROLIER", BORDEREAU DE LIVRAISON, 05-10-2023, 15-12-2023, NON, 5 ANS, DESTRUCTION,
 0129/FRP," VENTE DE PRODUITS PETROLIERS : RELEVES DE FACTURES AVRIL 2022 ""Nø07820-07821;07863;07912;07915;07919;07921;07923"" ""-07924;07929-07930;07932;07935;07937;08167;08904-"" ""08908;08910;08992-08993;08999-09003;09218-09219;0"" ""9296;09298;09304;09306-09308;09311-09315;09331;09"" ""512;09713-09721;10391-10392;10566;11188;15140;152"" ""43;15258;15266;15374;17465""", AVRIL 2022, DOSSIER, 60 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," FACTURATION,  VENTE,  PRODUIT PETROLIER", BORDEREAU DE LIVRAISON, 05-10-2023, 15-12-2023, NON, 5 ANS, DESTRUCTION,
 0130/FRP," VENTE DE PRODUITS PETROLIERS : RELEVES DE FACTURES MARS 2022 ""Nø05500;05609;05611-05614;05710-05711;05714;05716"" "";06033-06035;06407;06409-06411:06417-06420:06966-"" ""06971:07237-07240:07349-07352:07447-07448;07819;0"" ""7916-07918;07920;07922;07925-07928;07931;07933-07"" ""934;07936;07938-07939;08909;15139;15143;15241-152"" ""42;15248-15249;15255-15257""", MARS 2022, DOSSIER, 65 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," FACTURATION,  VENTE,  PRODUIT PETROLIER", BORDEREAU DE LIVRAISON, 05-10-2023, 15-12-2023, NON, 5 ANS, DESTRUCTION,
 0131/FRP," VENTE DE PRODUITS PETROLIERS : RELEVES DE FACTURES FEVRIER ""2022  Nø02999;03003;03324-03326;03635-03636;03640-03642"" "";04080;04268-04270;04278-04280;04377;04617-04620;"" ""04711-04718;04813;05499;05590;05712;05715;06406;06408""", FEVRIER 2022, DOSSIER, 39 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," FACTURATION,  VENTE,  PRODUIT PETROLIER", BORDEREAU DE LIVRAISON, 05-10-2023, 15-12-2023, NON, 5 ANS, DESTRUCTION,
 0132/FRP," VENTE DE PRODUITS PETROLIERS : RELEVES DE FACTURES JANVIER ""2022 Nø00094;00284-00286;00484-00486;00983-00986;00989"" "";01492-01493;01583-01587;01848-01852;01915;02022-"" ""02024;02577-02581;02677-02681;02998;03000-03001;0"" ""3004;04081;04277;15240;15247;15254;15264-15265""", JANVIER 2022, DOSSIER, 49 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," FACTURATION,  VENTE,  PRODUIT PETROLIER", BORDEREAU DE LIVRAISON, 05-10-2023, 15-12-2023, NON, 5 ANS, DESTRUCTION,
 0108/APP, ACHAT DE PRODUITS PETROLIERS: ETAT DE RAPPROCHEMENT DES ENLEVEMENT DE PRODUITS PETROLIERS, 2020, DOSSIER, 04PIECES, GERER LES ACHATS DES PRODUITS PETROLIERS, APP," ACHAT,  RAPPROCHEMENT,  ENLEVEMENT,  STOCK,  PRODUIT PETROLIER", ETAT, 10-03-2022, 05-02-2024, DOCUCOUR, 10ANS, CONSERVATION DEFINITIVE,
 0109/APP, ACHAT DE PRODUITS PETROLIERS: VERIFICATION DES ETATS MENSUELS STOCKS EXTERIEURS, JANVIER 2020, DOSSIER, 01 PIECE, GERER LES ACHATS DES PRODUITS PETROLIERS, APP," ACHAT,  VERIFICATION,  STOCK,  PRODUIT PTROLIER", ETAT, 10-03-2022, 05-02-2024, DOCUCOUR, 10ANS, CONSERVATION DEFINITIVE,
 0110/APP, ACHAT DE PRODUITS PETROLIERS: VERIFICATION DES ETATS MENSUELS DE STOCKS EXTERIEURS 2020, FEVRIER 2020, DOSSIER, 01 PIECE, GERER LES ACHATS DES PRODUITS PETROLIERS, APP," ETAT,  VERIFICATION,  STOCK,  PRODUIT PETROLIER", ETAT MENSUEL, 10-03-2022, 05-02-2024, DOCUCOUR, 10ANS, CONSERVATION DEFINITIVE,
 0111/APP, ACHAT DES PRODUITS PETROLIERS: ETAT DE RAPPROCHEMENT DES ENLEVEMENTS DES PRODUITS PETROLIERS 2021, JUILLET 2021, DOSSIER, 01 PIECE, GERER LES ACHATS DES PRODUITS PETROLIERS, APP," ETAT,  RAPPROCHEMENT,  ENLEVEMENT,  PRODUIT PETROLIER", ETAT, 10-03-2022, 05-02-2024, DOCUCOUR, 10ANS, CONSERVATION DEFINITIVE,
 0133/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS SODHYFA 2021, 2021, DOSSIER, 02 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  REGLEMENT,  FACTURATION,  SODHYFA", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0134/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS PETRO OR, 2021, DOSSIER, 19PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  PETRO OR,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0135/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS BUFOR SA, 2021, DOSSIER, 08 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  BUFOR SA,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0136/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS B-ENERGY, 2021, DOSSIER, 44 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  B-ENERGY,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0137/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS RANGUNA, 2021, DOSSIER, 04PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  RANGUNA,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0138/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS SOPEF, 2021, DOSSIER, 05 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  SOPEF,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 139/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS GEFI, 2021, DOSSIER, 06PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  GEFI,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0140/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS SODISER, 2021, DOSSIER, 11 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  SODISER,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0141/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS TRAVEL GROUP, 2021, DOSSIER, 39 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  TRAVEL GROUP,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0142/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS SUN GOLD, 2021, DOSSIER, 05 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  SUN GOLD OIL,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0143/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS ECO-OIL BURKINA, 2021, DOSSIER, 01 PIECE, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  ECO OIL BURKINA,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0144/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS SBDS, 2021, DOSSIER, 11 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  SBDS,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0145/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS GOLD OIL, 2021, DOSSIER, 06 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  GOLD OIL,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0146/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS FORTUNE ENERGY, 2021, DOSSIER, 18 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  FORTUNE ENERGY,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0147/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS FASO AVENIR, 2021, DOSSIER, 21 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  FASO AVENIR,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0148/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS STAR OIL, 2021, DOSSIER, 87 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  STAR OIL,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0149/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS SOPEB, 2021, DOSSIER, 09 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  SOPEB,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0150/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS HYDROLUB, 2021, DOSSIER, 60 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  HYDROLUB,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0151/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS SKI, 2021, DOSSIER, 25 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  SKI,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0152/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS SOBUCOP, 2021, DOSSIER, 05 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  SOBUCOP,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0153/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS SODIS OIL, 2021, DOSSIER, 68 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  SODIS OIL,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0154/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS SOFAGAZ, 2021, DOSSIER, 07 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  SOFAGAZ,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0155/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS ROYAL SERVICES, 2021, DOSSIER, 05 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  ROYAL SERVICES,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0156/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS ETALON ENERGY, 2021, DOSSIER, 12 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  ETALON ENERGY,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0157/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS GCI OIL, 2021, DOSSIER, 22 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  GCI OIL,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0158/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS SMOP ELUFA, 2021, DOSSIER, 06 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  SMOP ELUFA,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0159/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS SELF, 2021, DOSSIER, 17 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  SELF,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0160/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS ILDO OIL, 2021, DOSSIER, 46 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  ILDO OIL,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0161/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS TIT, 2021, DOSSIER, 02 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  TIT,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0162/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS BANYAMA OIL, 2021, DOSSIER, 01 PIECE, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  BANYAMA OIL,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0163/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS OLEOM, 2021, DOSSIER, 13 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  OLEOM,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0164/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS EDILCO, 2021, DOSSIER, 23 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  EDILCO,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0165/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS ELIKAN, 2021, DOSSIER, 03 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  ELIKAN,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0166/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS GAZ EXPRESS, 2021, DOSSIER, 04 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  GAZ EXPRESS,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0167/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS RADA PETROLIER, 2021, DOSSIER, 31 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  RADA PETROLIER,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0168/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS ACCESS OIL, 2021, DOSSIER, 36 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  ACCESS OIL,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0169/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS ASSO ENERGY, 2021, DOSSIER, 54 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  ASSO ENERGY,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0170/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS BURKINA PETROLEUM, 2021, DOSSIER, 06 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  BURKINA PETROLEUM,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0171/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS FAMA ENERGY, 2021, DOSSIER, 57 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  FAMA ENERGY,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0172/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS PETROFA, 2021, DOSSIER, 11 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  PETROFA,  REGLEMENT,  FACTURATION", ETAT DE REGLEMENT, 16-01-2024, 22-01-2024, NON, 10ANS, DESTRUCTION,
 0173/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS HYDROLUB, 2022, DOSSIER, 1233 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  REGLEMENT,  FACTURATION,  HYDROLUB", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0174/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS EMGA, 2022, DOSSIER, 139 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  REGLEMENT,  FACTURATION,  EMGA", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
 0175/FRP, VENTE DE PRODUITS PETROLIERS: ETAT DE REGLEMENT FACTURES CLIENTS FORTUNE ENERGY, 2022, DOSSIER, 68 PIECES, FACTURER ET RECOUVRER LES PRESTATIONS CLIENTS, FRP," VENTE,  REGLEMENT,  FACTURATION,  FORTUNE ENERGY", ETAT DE REGLEMENT, 16-01-2024, 30-04-2024, NON, 10 ANS, DESTRUCTION,
