ref,cote,titre,contenu,analyse_diplomatique,date
0635,0070/CA,20EME SESSION ORDINAIRE DU CONSEIL D'ADMINISTRATION DU CBC : 23 JUIN 2008,"COMPTE, GESTION, CONSEIL D'ADMINISTRATION, CBC.","(CORRESPONDANCE, RAPPORT, ETAT)","23. JUIN, 2008."
0636,0071/CA,"8 EME SESSION ORDINAIRE DE L'ASSEMBLEE GENERALE DU ""CBC ; 04 AOUT 2008""","COMPTE, GESTION, ASSEMBLEE GENERALE, CBC.","(CORRESPONDANCE, RAPPORT)","04. AOUT, 2008."
0637,0072/CA,21EME SESSION ORDINAIRE DU CONSEIL D'ADMINISTRATION DU CBC : 29 DECEMBRE 2008,"BUDGET, ACTIVITE, CONSEIL D'ADMINISTRATION, CBC.","(CORRESPONDANCE, RAPPORT, PROCES VERBAL)","29. DECEMBRE, 2008."
0638,0073/CA,22EME SESSION ORDINAIRE DU CONSEIL D'ADMINISTRATION DU CBC : 29 MAI 2009,"COMPTE, PLAN STRATEGIQUE, RESSOURCE HUMAINE, CONSEIL D'ADMINISTRATION, CBC.","(CORRESPONDANCE, RAPPORT, ETAT)","29. MAI, 2009."
0639,0074/CA,9EME SESSION ORDINAIRE DE L'ASSEMBLEE GENERALE DU CBC : 13 JUILLET 2009,"COMPTE, GESTION, BILAN , ASSEMBLEE GENERALE, CBC.","(CORRESPONDANCE, RAPPORT)","13. JUILLET , 2009."
2008,0075/CA,CONSEIL D'ADMINISTRATION DE LA SONABHY : 28 AVRIL,"COMPTE, ETAT FINANCIER, GESTION, CONSEIL D'ADMINISTRATION, SONABHY.","(CORRESPONDANCE, RAPPORT, PROCES VERBAL, ETAT)","28. AVRIL, 2008."
2008,0076/CA,CONSEIL D'ADMINISTRATION DE LA SONABHY : 30 DECEMBRE,"BUDGET, ACTIVITE, PRIME DE BILAN, FRAIS MEDICAUX, VEHICULE DIRECTIONNEL, CONSEIL D'ADMINISTRATION, SONABHY.","(CORRESPONDANCE, RAPPORT, PROCES VERBAL)","30. DECEMBRE, 2008."
0642,0040/CI,MISSION D'AUDIT INTERNE SUR LA COMPTABILISATION DES COULAGES TRANSPORT DANS LES DEPOTS SONABHY,"AUDIT INTERNE, COULAGE, DEPOTAGE, TRANSPORT, SONABHY.","(RAPPORT DE MISSION, CORRESPONDANCE)","FEVRIER-MARS, 2008. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0643,0041/CI,FORMATION SUR LA GESTION DES APPROVISIONNEMENTS.BINGO DU 14 AU 16 NOVEMBRE 2001,"GESTION, STOCK, APPROVISIONNEMENT.",(RAPPORT),"NOVEMBRE, 2001. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0644,0042/CI,LITIGE TRIGON-SONABHY,"LITIGE, CONTENTIEUX, RECLAMATION, TRIGON, SONABHY.",(RAPPORT),"MAI, 2009. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0645,0043/CI,RAPPORT D' AUDIT INERNE SUR LES ACHATS D' HYDROCARBURES,"AUDIT INTERNE, ACHAT, HYDROCARBURE, CONTRAT, IMPORTATION.",(RAPPORT),"JANVIER, 2008. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0646,0044/CI,RAPPORT SUR LA SITUATION DE LA TRESORERIE DE LA SONABHY,"TRESORERIE, FLUX BANCAIRE, STRUCTURE DE PRIX, STOCK, SONABHY.",(RAPPORT),"MARS, 2000. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0647,0045/CI,RAPPORT D' AUDIT SUR L' EXPLOITATION DES DEPOTS,"AUDIT, EXPLOITATION DES DEPOTS, DEPOTAGE, SONABHY.",(RAPPORT),"AVRIL , 2001. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0648,0046/CI,AUDIT DE L' ORGANISATION ET DES SYSTEMES DE GESTION DE RESSOURCES HUMAINES,"AUDIT ORGANISATIONNEL, SYSTEME DE GESTION, RESSOURCE HUMAINE.",(RAPPORT),"AVRIL, 2004. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0649,0047/CI,MISSION DE CONTROLE FACTURATION DES LIVRAISONS EN DROITURE 2007 ET 2004,"FACTURATION, DROITURE.",(RAPPORT),"JUILLET, 2008. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0650,0048/CI,RAPPORT D'AUDIT SUR LA FACTURATION ET LE REGLEMENT DES FRAIS DE TRANSPORT DES HYDROCARBURES,"HYDROCARBURE, APPROVISIONNEMENT, TRANSPORT, FACTURATION, PLANIFICATION.",(RAPPORT),"FEVRIER, 2000. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0651,0049/CI,RAPPORT D'AUDIT SUR LA COMPTABILITE STOCKS ET ANALYTIQUE,"HYDROCARBURE, DEPOTAGE, APPROVISIONNEMENT, COMPTABILITE, GESTION DES STOCKS.",(RAPPORT),"FEVRIER, 1998. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0652,0050/CI,MISSION D'AUDIT INTERNE SUR LA GESTION DU PARC AUTOMOBILE: RAPPORT D' ORIENTATION,"PARC AUTOMOBILE, CONTROLE INTERNE, GESTION, ACQUISITION, AUDIT, ENTRETIEN.","(RAPPORT, CORRESPONDANCE, FACTURE, CARNET DE BORD)",2005-2007. PASSAGE GED  : OUI. BASE GED;: DOCESSEN.
0653,0051/CI,MISSION D'AUDIT SUR LES FRAIS DE TELEPHONE : RAPPORT D'ORIENTATION,"COMMUNICATION, UTILISATION RATIONNELLE, GESTION, BUDGET, CONTROLE, TELEPHONE.",(RAPPORT),"15. AOUT, 2007. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0654,0052/CI,AUDIT DES AUTRES ACHATS ET DE LA GESTION DU PARC AUTOMOBILES,"POLITIQUE D'APPROVISIONNEMENT, GESTION DES STOCKS, ENTRETIEN, AUDIT.",(RAPPORT),"JUIN, 2002. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0655,0053/CI,AUDIT FISCAL DE LA SONABHY: EXERCICE 2003,"REGLEMENTATION, AUDIT FISCAL, FISCALITE, IMPOT.","(CORRESPONDANCE, RAPPORT)","SEPTEMBRE, 2004. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0656,0076/CJ,AVENANT N°01 DU CONTRAT DE VENTE DE PRODUITS PETROLIERS : SONABHY ET OCTOGONE TRADING OIL DU 14 JANVIER 2010,"VENTE, PRODUIT PETROLIER, SONABHY, OCTOGONE TRADING OIL.",(CONTRAT),"14. JANVIER, 2010. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0657,0077/CJ,CONTRAT DE VENTE DE PRODUITS PETROLIERS : SONABHY ET OVLAS DU 22 DECEMBRE 2009,"VENTE, PRODUIT PETROLIER, SONABHY, OVLAS.",(CONTRAT),"22. DECEMBRE, 2009. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0658,0078/CJ,CONTRAT DE VENTE DE PRODUITS PETROLIERS SONABHY ET CPCI DU 15 DECEMBRE 2009,"VENTE, PRODUIT PETROLIER, SONABHY, CPCI.",(CONTRAT),"15. DECEMBRE, 2009. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0659,0079/CJ,CONTRAT DE VENTE DE PRODUITS PETROLIERS : SONABHY ET ENTREPRISE OUMAROU KANAZOE DU 12 NOVEMBRE 2009,"VENTE, PRODUIT PETROLIER, SONABHY, ENTREPRISE OUMAROU KANAZOE.",(CONTRAT),"12. NOVEMBRE, 2009. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0660,0080/CJ,CONTRAT DE FOURNITURE DE PRODUITS PETROLIERS : SONABHY ET SOBUCOP DU 17 DECEMBRE 2009,"VENTE, SONABHY, SOBUCOP, PRODUIT PETROLIER.",(CONTRAT),"17. DECEMBRE, 2009. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0661,0081/CJ,CONTRAT DE PASSAGE DE PRODUITS PETROLIERS : SONABHY ET SOCIETE LAMINE YARA DU 02 OCTOBRE 2009,"PASSAGE, PRODUIT PETROLIER, SONABHY, SOCIETE LAMINE YARA.",(CONTRAT),"02. OCTOBRE, 2009. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0662,0054/CI,GESTION DES MAGASINS DE FOURNITURES SPECIFIQUES,"INVENTAIRE, FOURNITURE SPECIFIQUE, GESTION DES STOCKS, AUDIT, MATERIEL D'EXPLOITATION.",(RAPPORT ),"AVRIL.  - SEPTEMBRE, 2001. PASSAGE GED  : OUI."
0663,0055/CI,MANAGEMENT DES PROCESSUS : FORMATION DES PILOTES ET COPILOTES DE PROCESSUS,"PLAN STRATEGIQUE, MANAGEMENT DES PROCESSUS, SYSTEM D'APPROCHE, GESTION, PARTENAIRE.",,"OCTOBRE, 2005. PASSAGE GED  : OUI."
0664,0056/CI,ELABORATION DU PLAN STRATEGIQUE 2004-2008 DE LA SONABHY COMPTE RENDU DE LA SEANCE D'OUVERTURE DES OFFRES,"PLAN STRATEGIQUE, COMPTE RENDU, TERME DE REFERENCE, INSTRUCTION, APPEL D'OFFRE.",(COMPTE RENDU),"MAI.  - JUILLET-AOUT, 2003. PASSAGE GED  : OUI."
0665,0057/CI,SONACOP : ETAT DES STOCKS,"STOCKS, HYDROCARBURE, INVENTAIRE.",(ETAT),"JANVIER-DECEMBRE, 1999-2000. PASSAGE GED  : OUI."
0666,0058/CI,REORGANISATION DE LA GESTION DES IMMOBILISATIONS DE LA SONABHY,"MISSION, SONABHY, GESTION, IMMOBILISATION, INVENTAIRE.","(RAPPORT, FICHE)","AOUT.  - SEPTEMBRE, 2000. 2002. PASSAGE GED  : OUI."
0667,0059/CI,SYNTHESE DES OBSERVATIONS DE LA SONABHY SUR LE RAPPORT DE LA REVUE DU CONTROLE INTERNE,"CONTROLE INTERNE, MANUEL DE PROCEDURE, SYNTHESE DES OBSERVATIONS.",(RAPPORT), PASSAGE GED  : OUI.
0668,0060/CI,SOCIETE NATIONALE BURKINABE DES HYDROCARBURES : ACCOMPAGNEMENT A LA MISE EN OEUVRE DU PLAN STRATEGIQUE. ANALYSE DES CAUSES SELON LA REGLE DES 5M,"PLAN STRATEGIQUE, REGLE DE 5M, PILOTAGE, PROCESSUS.",(RAPPORT),"OCTOBRE, 2005. PASSAGE GED  : OUI."
0669,0061/CI,ASSISTANCE AUX SERVICES TECHNIQUES CHARGES DE LA GESTION DES STOCKS,"GESTION DES STOCKS, ASSISTANCE TECHNIQUE.",(RAPPORT),"NOVEMBRE, 2006. PASSAGE GED  : OUI."
0670,0062/CI,"SONABHY : AUDIT COMPTABLE ET FINANCIER POUR LES EXERCICES 2002, 2003, 2004 ET 2005. RAPPORT SUR LA REVUE DU CONTROLE INTERNE","AUDIT COMPTABLE, AUDIT FINANCIER, CONTROLE INTERNE.",(RAPPORT),"FEVRIER, 2007. PASSAGE GED  : OUI."
0671,0063/CI,DEMARCHE DE MANAGEMENT DE LA QUALITE VERS UNE CERTIFICATION ISO 9001:200/,"NORME ISO, MANAGEMENT DE LA QUALITE, CERTIFICATION ISO, MAITRISE DOCUMENTAIRE.",(RAPPORT),"8-9. JUIN, 2006. PASSAGE GED  : OUI."
0672,0018/SI,"ETUDE DIAGNOSTIC DE SECURITE DU SYSTEME INFORMATIQUE, OFFRE TECHNIQUE SUR LA SECURITE INFORMATIQUE DE LA SONABHY","SECURITE INFORMATIQUE, SYSTEME INFORMATIQUE.",(RAPPORT), PASSAGE GED  : OUI. BASE GED;: DOCESSEN.
0673,0019/SI,APPEL D'OFFRES POUR LA FOURNITURE DE MATERIELS INFORMATIQUES,"APPEL D'OFFRE, MATERIEL INFORMATIQUE.",(OFFRE TECHNIQUE),"MARS-AVRIL, 2002. PASSAGE GED  : NON."
0674,0020/SI,CONSULTATION RESTREINTE POUR LA FOURNITURE ET LA POSE DE CAMERAS DE TELESURVEILLANCE A LA SONABHY,"CAMERAS DE TELESURVEILLANCE, VIDEO SURVEILLANCE, CMTL.","(OFFRE TECHNIQUE, OFFRE FINANCIERE)","AVRIL, 2004. 2007."
0675,0021/SI,PRE-ETUDE POUR LA CREATION D'UN SITE INTERNET DE PROMOTION INTERNATIONAL DE LA SOCIETE NATIONALE BURKINABE D'HYDROCARBURES (SONABHY),"SITE INTERNET, SITE WEB, SONABHY.",(RAPPORT),"AVRIL, 2004."
0676,0022/SI,SERVICE INFORMATIQUE-PROJET DE DYNAMISATION,"INFORMATIQUE, SCHEMA DIRECTEUR INFORMATIQUE, EMPLOI.",(RAPPORT),"FEVRIER, 2001. PASSAGE GED  : NON."
0677,0023/SI,RECENSEMENT DU MATERIEL INFORMATIQUE,"MATERIEL INFORMATIQUE, INFORMATIQUE.",(ETAT),"FEVRIER-JUIN, 2001-2003. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0678,0024/SI,AUDIT DU SYSTEME INFORMATIQUE,"AUDIT INFORMATIQUE, CERTIFICATION DES PRISES INFORMATIQUES.","(RAPPORT, OFFRE TECHNIQUE)","NOVEMBRE-DECEMBRE, 1997-2004."
0679,0025/SI,COMPTE RENDU DE REUNION,"ACTIVITE, PRODUIT PETROLIER, GESTOCI, STSL, SONABHY, MISSION.",(COMPTE RENDU),"FEVRIER-NOVEMBRE, 1992-2007. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0680,0026/SI,PROCES VERBAL DE REUNION 1995-2007,"REUNION, SONABHY, ACTIVITE.",(PROCES VERBAL),1995-2007. PASSAGE GED  : oui. BASE GED;: DOCESSEN.
0681,0027/SI,RAPPORT DE SEMINAIRE,"TECHNOLOGIE DES RESEAUX, ADMINISTRATION DU RESEAU, NETWARE, DROIT DE TRAVAIL, GESTION DES RESSOURCES HUMAINES.",(RAPPORT),"FEVRIER-AVRIL, 1994-1998."
0682,0028/SI,FICHES D'AFFECTATION DE MATERIELS,"IMPRIMANTE, ORDINATEUR, LOGICIEL.",(FICHE),
0683,0029/SI,FICHES DE DEMANDE DE FOURNITURES ET CONSOMMABLES INFORMATIQUES,"FOURNITURE INFORMATIQUE, CONSOMMABLE INFORMATIQUE.",(FICHE),"JANVIER-JUILLET, 2001-2004."
0684,0030/SI,FICHES DE SORTIE DE MATERIELS,"LECTEUR DE BANDE, ONDULEUR, CARTOUCHE D'ENCRE, UNITE CENTRALE.",(FICHE),"JANVIER-SEPTEMBRE, 1996-1997. 2001-2004. PASSAGE GED  : oui. BASE GED;: DOCESSEN."
0685,0228/SG,COMPTES RENDUS DE LA SONABHY DE JUILLET 2008,"COMPTE RENDU, SONABHY.",(COMPTE RENDU),"JUILLET, 2008. PASSAGE GED  : OUI. BASE GED;: DOCUCOUR."
0686,,LETTRES DEPART DE LA SONABHY DE DECEMBRE 2008,"LETTRE DEPART, SONABHY.",(CORRESPONDANCE),"DECEMBRE , 2008. PASSAGE GED  : OUI. BASE GED;: DOCUCOUR."
0687,0230/SG,NOTES DE SERVICE DE LA SONABHY DE DECEMBRE 2008,"NOTE DE SERVICE, SONABHY.",(CORRESPONDANCE),"DECEMBRE, 2008. PASSAGE GED  : OUI. BASE GED;: DOCUCOUR."
0688,0231/SG,FAX DEPART DE LA SONABHY DE OCTOBRE 2008,"FAX DEPART, SONABHY.",(CORRESPONDANCE),"OCTOBRE , 2008. PASSAGE GED  : OUI. BASE GED;: DOCUCOUR."
0689,0232/SG,FAX DEPART DE LA SONABHY DE SEPTEMBRE 2008,"FAX DEPART, SONABHY.",(CORRESPONDANCE),"SEPTEMBRE, 2008. PASSAGE GED  : OUI. BASE GED;: DOCUCOUR."
0690,0233/SG,FAX DEPART DE LA SONABHY DE NOVEMBRE 2008,"FAX DEPART, SONABHY.",(CORRESPONDANCE),"NOVEMBRE, 2008. PASSAGE GED  : OUI. BASE GED;: DOCUCOUR."
0691,0234/SG,FAX DEPART DE LA SONABHY DE DECEMBRE 2008,"FAX DEPART, SONABHY.",(CORRESPONDANCE),"DECEMBRE, 2008. PASSAGE GED  : OUI. BASE GED;: DOCUCOUR."
0692,0235/SG,NOTES DE SERVICE DE LA SONABHY DE MARS A DECEMBRE 2008-2009,"NOTE DE SERVICE, SONABHY.",(NOTE DE SERVICE),"MARS-DECEMBRE, 2008-2009. PASSAGE GED  : OUI. BASE GED;: DOCUCOUR."
0693,0236/SG,FAX ARRIVEE A LA SONABHY DE JANVIER 2009,"FAX ARRIVEE, SONABHY.","(CORRESPONDANCE, ARRETE)","JANVIER , 2009. PASSAGE GED  : OUI. BASE GED;: DOCUCOUR."
0694,0237/SG,FAX ARRIVEE A LA SONABHY DE FEVRIER A AOUT 2009,"FAX ARRIVEE, SONABHY.",(CORRESPONDANCE),"FEVRIER-AOUT, 2009. PASSAGE GED  : OUI. BASE GED;: DOCUCOUR."
0695,0238/SG,FAX ARRIVE A LA SONABHY DE MARS 2009,"FAX ARRIVEE, SONABHY, FRAIS D'HOSPITALISATION, FRAIS MEDICAUX.",(CORRESPONDANCE),"MARS, 2009. PASSAGE GED  : OUI. BASE GED;: DOCUCOUR."
0696,0239/SG,DECISION DE LA SONABHY JANVIER A NOVEMBRE 2009,"DECISION, CONGE ADMINISTRATIF, AFFECTATION, EVACUATION SANITAIRE, NOMINATION.",(CORRESPONDANCE),"JANVIER-NOVEMBRE, 2009. PASSAGE GED  : OUI. BASE GED;: DOCUCOUR."
0697,0240/SG,FAX ARRIVEE A LA SONABHY DE JUILLET A DECEMBRE 2008-2009,"FAX ARRIVEE, REUNION DE DIRECTION, SONABHY.",(COMPTE RENDU),"JUILLET-DECEMBRE, 2008-2009. PASSAGE GED  : OUI. BASE GED;: DOCUCOUR."
0698,0241/SG,LETTRES DEPART DE LA SONABHY JANVIER A DECEMBRE 2008-2009,"LETTRE DEPART, SONABHY.","(CORRESPONDANCE, PLAN D'ACTION)","JANVIER-DECEMBRE, 2008-2009. PASSAGE GED  : NON."
0699,0242/SG,LETTRES ARRIVEES A LA SONABHY DE FEVRIER A NOVEMBRE 2006-2009,"LETTRE ARRIVEE, SONABHY, PARTENAIRE.",(CORRESPONDANCE),"FEVRIER-NOVEMBRE, 2006-2009. PASSAGE GED  : OUI. BASE GED;: DOCUCOUR."
0700,0243/SG,FAX DEPART DE LA SONABHY DE JANVIER 2009,"FAX DEPART, SONABHY.",(CORRESPONDANCE),"JANVIER, 2009. PASSAGE GED  : OUI. BASE GED;: DOCUCOUR."
0701,0244/SG,FAX DEPART DE LA SONABHY DE FEVRIER 2009,"FAX DEPART, SONABHY.",(CORRESPONDANCE),"FEVRIER, 2009. PASSAGE GED  : OUI. BASE GED;: DOCUCOUR."
0702,0245/SG,FAX DEPART DE LA SONABHY DE MARS 2009,"FAX DEPART, SONABHY.",(CORRESPONDANCE),"MARS, 2009. PASSAGE GED  : OUI. BASE GED;: DOCUCOUR."
0703,0246/SG,FAX DEPART DE LA SONABHY DE AVRIL 2009,"FAX DEPART, SONABHY.",(CORRESPONDANCE),"AVRIL, 2009. PASSAGE GED  : OUI. BASE GED;: DOCUCOUR."
0704,0247/SG,FAX DEPART DE LA SONABHY DE MAI 2009,"FAX DEPART, SONABHY.",(CORRESPONDANCE),"MAI, 2009. PASSAGE GED  : OUI. BASE GED;: DOCUCOUR."
0705,0248/SG,FAX DEPART DE LA SONABHY DE JUIN 2009,"FAX DEPART, SONABHY.",(CORRESPONDANCE),"JUIN, 2009. PASSAGE GED  : OUI. BASE GED;: DOCUCOUR."
0706,0249/SG,FAX DEPART DE LA SONABHY DE JUILLET 2009,"FAX DEPART, SONABHY.",(CORRESPONDANCE),"JUILLET, 2009. PASSAGE GED  : OUI. BASE GED;: DOCUCOUR."
0707,0250/SG,FAX DEPART DE LA SONABHY DE AOUT 2009,"FAX DEPART, SONABHY.",(CORRESPONDANCE),"AOUT, 2009. PASSAGE GED  : OUI. BASE GED;: DOCUCOUR."
0708,0251/SG,FAX DEPART DE LA SONABHY DE SEPTEMBRE 2009,"FAX DEPART, SONABHY.",(CORRESPONDANCE),"SEPTEMBRE, 2009. PASSAGE GED  : OUI. BASE GED;: DOCUCOUR."
0709,0252/SG,FAX DEPART DE LA SONABHY DE OCTOBRE 2009,"FAX DEPART, SONABHY.",(CORRESPONDANCE),"OCTOBRE, 2009. PASSAGE GED  : OUI. BASE GED;: DOCUCOUR."
0710,0253/SG,FAX DEPART DE LA SONABHY DE NOVEMBRE 2009,"FAX DEPART, SONABHY.",(CORRESPONDANCE),"NOVEMBRE, 2009. PASSAGE GED  : OUI. BASE GED;: DOCUCOUR."
0711,0254/SG,FAX ARRIVEE A LA SONABHY DE JANVIER 2009,"FAX ARRIVEE, SONABHY.",(CORRESPONDANCE),"JANVIER, 2009. PASSAGE GED  : OUI. BASE GED;: DOCUCOUR."
0712,0255/SG,FAX ARRIVEE A LA SONABHY DE FEVRIER 2009,"FAX ARRIVEE, SONABHY.","(CONTRAT, CORRESPONDANCE)","FEVRIER, 2009. PASSAGE GED  : OUI. BASE GED;: DOCUCOUR."
0713,0256/SG,FAX ARRIVEE A LA SONABHY DE MARS 2009,"FAX ARRIVEE, SONABHY.",(CORRESPONDANCE),"MARS, 2009. PASSAGE GED  : OUI. BASE GED;: DOCUCOUR."
0714,0257/SG,FAX ARRIVEE A LA SONABHY DE AVRIL 2009,"FAX ARRIVEE, SONABHY.",(CORRESPONDANCE),"AVRIL, 2009. PASSAGE GED  : OUI. BASE GED;: DOCUCOUR."
0715,0258/SG,FAX ARRIVEE A LA SONABHY DE MAI 2009,"FAX ARRIVEE, SONABHY.",(CORRESPONDANCE),"MAI, 2009. PASSAGE GED  : OUI. BASE GED;: DOCUCOUR."
0716,0259/SG,FAX ARRIVEE A LA SONABHY DE JUIN 2009,"FAX ARRIVEE, SONABHY.",(CORRESPONDANCE),"JUIN, 2009. PASSAGE GED  : OUI. BASE GED;: DOCUCOUR."
0717,0260/SG,FAX ARRIVEE A LA SONABHY DE JUILLET 2009,"FAX ARRIVEE, SONABHY.",(CORRESPONDANCE),"JUILLET, 2009. PASSAGE GED  : OUI. BASE GED;: DOCUCOUR."
0718,0261/SG,FAX ARRIVEE A LA SONABHY DE AOUT 2009,"FAX ARRIVEE, SONABHY.",(CORRESPONDANCE),"AOUT, 2009. PASSAGE GED  : OUI. BASE GED;: DOCUCOUR."
0719,0262/SG,FAX ARRIVEE A LA SONABHY DE SEPTEMBRE 2009,"FAX ARRIVEE, SONABHY.",(CORRESPONDANCE),"SEPTEMBRE, 2009. PASSAGE GED  : OUI. BASE GED;: DOCUCOUR."
0720,0263/SG,FAX ARRIVEE A LA SONABHY DE OCTOBRE 2009,"FAX ARRIVEE, SONABHY.",(CORRESPONDANCE),"OCTOBRE, 2009. PASSAGE GED  : OUI. BASE GED;: DOCUCOUR."
0721,0264/SG,FAX ARRIVEE A LA SONABHY DE NOVEMBRE 2009,FAX ARRIVEE.,(CORRESPONDANCE),"NOVEMBRE, 2009. PASSAGE GED  : OUI. BASE GED;: DOCUCOUR."
0722,0265/SG,FAX ARRIVEE A LA SONABHY DE DECEMBRE 2009,"FAX ARRIVEE, SONABHY.",(CORRESPONDANCE),"DECEMBRE, 2009. PASSAGE GED  : OUI. BASE GED;: DOCUCOUR."
0723,0266/SG,FAX ARRIVEE A LA SONABHY DE JANVIER A MAI 2009,"FAX ARRIVEE, SONABHY.",(CORRESPONDANCE),"JANVIER-MAI, 2009."
0724,0267/SG,FAX ARRIVEE A LA SONABHY DE JUIN A DECEMBRE 2009,"FAX ARRIVEE, SONABHY.",(CORRESPONDANCE),"JUIN-DECEMBRE, 2009."
0725,0082/CJ,CONVENTION N°01/SIT/DSE/2000 D'APPROVISIONNEMENT DES PRODUITS PETROLIERS : SITARAIL ET SONABHY 2000,"APPROVISIONNEMENT, PRODUIT PETROLIER, SITARAIL, SONABHY.",(CONTRAT),"12. JANVIER, 2000. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0726,0083/CJ,JURIDICTION ET CONTENTIEUX : CONTRAT DE VENTE DE PRODUITS FINIS 2000 + CONTRAT N°14/019 DU 13 FEVRIER 2014 +  CONTRAT N°14/007 DU 05 FEVRIER 2014 + CONTRAT CADRE DE VENTE DE PRODUITS PETROLIERS DU 03 NOVEMBRE 2016 : SIR ET SONABHY,"VENTE, PRODUIT PETROLIER, SIR, SONABHY.",(CONTRAT),"2000, 2015-2016. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0727,0084/CJ,CONTRAT DE PASSAGE DE PRODUITS PETROLIERS : STSL ET SONABHY 1995,"PASSAGE, PRODUIT PETROLIER, STSL, SONABHY.",(CONTRAT),"18. SEPTEMBRE, 1995. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0728,0085/CJ,CONTRAT DE PASSAGE DE PRODUITS PETROLIERS : GESTOCI ET SONABHY 2000,"PASSAGE, PRODUIT PETROLIER, DEPOT PETROLIER, GESTOCI, SONABHY.",(CONTRAT),"01. AVRIL, 2000. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0729,0086/CJ,CONTRAT DE FOURNITURE DE GAZ BUTANE : ADDAX ET SONABHY 2001,"APPROVISIONNEMENT, GAZ BUTANE, ADDAX, SONABHY.",(CONTRAT),"07. JUIN, 2001. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0730,0087/CJ,AVENANT N°06 AU CONTRAT DE VENTE DE PRODUITS PETROLIERS : SIR ET SONABHY 2007,"VENTE, PRODUIT PETROLIER, SIR, SONABHY, AVENANT.",(CONTRAT),"27. AOUT, 2007. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0731,0088/CJ,AVENANT AU CONTRAT N°01/SIT/DSE/2000 D'APPROVISIONNEMENT DES PRODUITS PETROLIERS A LA SONABHY,"SITARAIL, SONABHY, APPROVISIONNEMENT, PRODUIT PETROLIER, AVENANT.",(CONTRAT),2008. OBSERVATIONS : AVENANT NON SIGNE. PASSAGE GED  : OUI. BASE GED;: DOCESSEN.
0732,0089/CJ,ACCORD DE PASSAGE DE PRODUITS PETROLIERS DU 11 AOUT 1993 + PROTOCOLE D'ACCORD DU REGLEMENT DU CONTENTIEUX 2008 + PROTOCOLE DE REGLEMENT TRANSACTIONNEL DU 20 OCTOBRE 2005 + CONTRAT DE PASSAGE DE PRODUITS PETROLIERS DU 17 AVRIL 2009 +  : SONABHY ET SONACOP,"ACCORD, PASSAGE, STOCKAGE, TRANSACTION, CONTENTIEUX, SONACOP, SONABHY.",(CONTRAT),1993. 2005. 2008. 2009. PASSAGE GED  : OUI. BASE GED;: DOCESSEN.
0733,0090/CJ,CONTRAT DE VENTE FUEL OIL CAF LOME : TRAFIGURA ET SONABHY 2008,"VENTE, FUEL OIL, TRAFIGURA, SONABHY.",(CONTRAT),"25. JANVIER, 2008. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0734,0091/CJ,CONTRAT DE VENTE DE PRODUITS PETROLIERS : OVLAS ET SONABHY 2009,"VENTE, PRODUIT PETROLIER, OVLAS, SONABHY.",(CONTRAT),"18. JUIN, 2009. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0735,0092/CJ,PROTOCOLE D'ACCORD PORTANT APUREMENT DE DETTE ENTRE L'ETAT BURKINABE ET LA SONABHY 2009,"ACCORD, DETTE, ETAT BURKINABE, SONABHY, APUREMENT.",(CONTRAT),"31. DECEMBRE, 2009. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
0736,0093/CJ,CONTRAT DE FOURNITURE DE PRODUITS PETROLIERS  : SONABHY ET LIBYA OIL BURKINA 2010,"VENTE, PRODUIT PETROLIER, SONABHY, LIBYA OIL BURKINA.",(CONTRAT),"26. JANVIER, 2010. PASSAGE GED  : OUI. BASE GED;: DOCESSEN."
