ID,Code,TITRE/DOSSIER,CONTENU,N° PIECES,DATE,OBSERVATIONS,SORT FINAL,ANA. DIPLOM.,PASSAGE GED,BASE GED
01476,0864/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N°551-557,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01477,0865/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N°558-580,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01478,0866/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N°581-599,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01479,0867/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N°600-624,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01480,0868/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N°625-650,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01481,0869/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N°651-660,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01482,0870/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N°661-672,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01483,0871/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N°673-675,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01484,0872/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N°676-690,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01485,0873/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N°691-710,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01486,0874/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N°711-731,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01487,0875/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N°732-745,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01488,0876/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N°746-760,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01489,0877/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N°761-776,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01490,0878/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N°777-790,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01491,0879/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N°791-810,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01492,0880/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N°811-832,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01493,0881/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N°833-860,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01494,0882/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N°861-875,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01495,0883/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N°876-897,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01496,0884/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N°898-922,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01497,0885/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N°923-940,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01498,0886/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N°941-945,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01499,0887/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N°946-960,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01500,0888/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N°961-975,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01501,0889/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N°976-990,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01502,0890/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N°991-1010,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01503,0891/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N°1011-1018,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01504,0892/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N°1019-1021,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01505,0893/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N°1022-1045,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01506,0894/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N°1046-1074,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01507,0895/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N°1075-1136,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01508,0896/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N°1137,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01509,0897/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N°1147-1161,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01510,0898/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N°1162-1191,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01511,0899/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N°1192-1222,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01512,0900/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N°1225,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01513,0901/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N°1226-1234,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01514,0902/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N°1235-1259,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01515,0903/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N°1286-1292,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01516,0904/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N°1293,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01517,0905/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N1294-1307,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01518,906/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N° 1308-1335,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01519,907/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N° 1336-1368,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01520,908/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N° 1369-1390,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01521,909/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N° 1391-1405,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01522,910/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N° 1406,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01523,911/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N° 1407-1427,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01524,912/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N° 1428-1450,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01525,913/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N° 1451-1471,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01526,914/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N° 1472-1497,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01527,915/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N° 1498-1518,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01528,916/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N° 1519-1538,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01529,917/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N° 1539-1547,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01530,918/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N° 1558-1576,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01531,919/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N° 1577-1602,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01532,920/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N° 1127-1179,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01533,921/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N° 1224-1328,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01534,922/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N° 1324-1448,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01535,923/GFC,GESTION FINANCIERE ET COMPTABLE BICIA 2012 N° 1449-1600,"FINANCE, PAIEMENT, COMPTABILITE, BICIA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01536,924/GFC,GESTION FINANCIERE ET COMPTABLE BOA/OP 2012 N° 005-040,"FINANCE, PAIEMENT, COMPTABILITE, BOA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01537,925/GFC,GESTION FINANCIERE ET COMPTABLE BOA/OP N°041-85,"FINANCE, PAIEMENT, COMPTABILITE, BOA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01538,926/GFC,GESTION FINANCIERE ET COMPTABLE BOA/OP N°086-108,"FINANCE, PAIEMENT, COMPTABILITE, BOA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01539,927/GFC,GESTION FINANCIERE ET COMPTABLE BOA/OP N°111-128,"FINANCE, PAIEMENT, COMPTABILITE, BOA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01540,928/GFC,GESTION FINANCIERE ET COMPTABLE BOA/OP N°129-155,"FINANCE, PAIEMENT, COMPTABILITE, BOA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01541,929/GFC,GESTION FINANCIERE ET COMPTABLE BOA/OP N°156-172,"FINANCE, PAIEMENT, COMPTABILITE, BOA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01542,930/GFC,GESTION FINANCIERE ET COMPTABLE BOA/OP N°174-196,"FINANCE, PAIEMENT, COMPTABILITE, BOA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01543,931/GFC,GESTION FINANCIERE ET COMPTABLE BOA/OP N°198-215,"FINANCE, PAIEMENT, COMPTABILITE, BOA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01544,932/GFC,GESTION FINANCIERE ET COMPTABLE BOA/OP N°216-229,"FINANCE, PAIEMENT, COMPTABILITE, BOA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01545,933/GFC,GESTION FINANCIERE ET COMPTABLE BOA/OP N°230-251,"FINANCE, PAIEMENT, COMPTABILITE, BOA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01546,934/GFC,GESTION FINANCIERE ET COMPTABLE BOA/OP N°252-265,"FINANCE, PAIEMENT, COMPTABILITE, BOA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01547,935/GFC,GESTION FINANCIERE ET COMPTABLE BOA/OP N°266-279,"FINANCE, PAIEMENT, COMPTABILITE, BOA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01548,937/GFC,GESTION FINANCIERE ET COMPTABLE BOA/OP N°304-317,"FINANCE, PAIEMENT, COMPTABILITE, BOA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01549,0938/GFC,GESTION FINANCIERE ET COMPTABLE BOA/OP N°319-326,"FINANCE, PAIEMENT, COMPTABILITE, BOA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01550,0939/GFC,GESTION FINANCIERE ET COMPTABLE BOA/OP N°329-344,"FINANCE, PAIEMENT, COMPTABILITE, BOA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01551,0940/GFC,GESTION FINANCIERE ET COMPTABLE BOA/OP N°346-367,"FINANCE, PAIEMENT, COMPTABILITE, BOA",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01552,0941/GFC,GESTION FINANCIERE ET COMPTABLE CREDIT CBAO N°001-0060,"FINANCE, PAIEMENT, COMPTABILITE, CBAO",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01553,0942/GFC,GESTION FINANCIERE ET COMPTABLE CREDIT CBAO OUAGA N°061-0125,"FINANCE, PAIEMENT, COMPTABILITE, CBAO",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01554,0943/GFC,GESTION FINANCIERE ET COMPTABLE CREDIT CBAO OUAGA N°0126-0160,"FINANCE, PAIEMENT, COMPTABILITE, CBAO",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01555,0944/GFC,GESTION FINANCIERE ET COMPTABLE CREDIT CBAO OUAGA N°0161-0200,"FINANCE, PAIEMENT, COMPTABILITE, CBAO",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01556,0945/GFC,GESTION FINANCIERE ET COMPTABLE CREDIT CBAO OUAGA N°0201-0230,"FINANCE, PAIEMENT, COMPTABILITE, CBAO",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01557,0946/GFC,GESTION FINANCIERE ET COMPTABLE CREDIT CBAO OUAGA N°0231-0279,"FINANCE, PAIEMENT, COMPTABILITE, CBAO",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01558,0947/GFC,GESTION FINANCIERE ET COMPTABLE CREDIT CBAO OUAGA N°0280-0330,"FINANCE, PAIEMENT, COMPTABILITE, CBAO",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01559,0948/GFC,GESTION FINANCIERE ET COMPTABLE CREDIT CBAO OUAGA N°0331-0397,"FINANCE, PAIEMENT, COMPTABILITE, CBAO",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01560,0949/GFC,GESTION FINANCIERE ET COMPTABLE CREDIT CBAO OUAGA N°0398-0420,"FINANCE, PAIEMENT, COMPTABILITE, CBAO",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01561,0950 /GFC,GESTION FINANCIERE ET COMPTABLE CREDIT CBAO OUAGA N°0421-0471,"FINANCE, PAIEMENT, COMPTABILITE, CBAO",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01562,0951 /GFC,GESTION FINANCIERE ET COMPTABLE CREDIT CBAO OUAGA N°0472-0500,"FINANCE, PAIEMENT, COMPTABILITE, CBAO",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01563,0952 /GFC,GESTION FINANCIERE ET COMPTABLE CREDIT CBAO OUAGA N°0501-0523,"FINANCE, PAIEMENT, COMPTABILITE, CBAO",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01564,0953 /GFC,GESTION FINANCIERE ET COMPTABLE CREDIT CBAO OUAGA N°0524-0550,"FINANCE, PAIEMENT, COMPTABILITE, CBAO",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01565,0954 /GFC,GESTION FINANCIERE ET COMPTABLE CREDIT CBAO OUAGA N°0551-0595,"FINANCE, PAIEMENT, COMPTABILITE, CBAO",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01566,0955 /GFC,GESTION FINANCIERE ET COMPTABLE CREDIT CBAO OUAGA N°0596-0629,"FINANCE, PAIEMENT, COMPTABILITE, CBAO",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01567,0956/GFC,GESTION FINANCIERE ET COMPTABLE CREDIT CBAO OUAGA N°0630-0656,"FINANCE, PAIEMENT, COMPTABILITE, CBAO",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01568,0957 /GFC,GESTION FINANCIERE ET COMPTABLE CREDIT CBAO OUAGA N°0657-0681,"FINANCE, PAIEMENT, COMPTABILITE, CBAO",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01569,0958 /GFC,GESTION FINANCIERE ET COMPTABLE CREDIT CBAO OUAGA N°0682-0711,"FINANCE, PAIEMENT, COMPTABILITE, CBAO",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01570,0959 /GFC,GESTION FINANCIERE ET COMPTABLE CREDIT CBAO OUAGA N°0712-0737,"FINANCE, PAIEMENT, COMPTABILITE, CBAO",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01571,0960 /GFC,GESTION FINANCIERE ET COMPTABLE CREDIT CBAO OUAGA N°0738-0773,"FINANCE, PAIEMENT, COMPTABILITE, CBAO",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01572,0961 /GFC,GESTION FINANCIERE ET COMPTABLE CREDIT BSIC OUAGA N°001-0260,"FINANCE, PAIEMENT, COMPTABILITE, BSIC",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01573,0962 /GFC,GESTION FINANCIERE ET COMPTABLE CBAO-OV N°0200-0277,"FINANCE, VIREMENT, COMPTABILITE, CBAO",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01574,0963/GFC,GESTION FINANCIERE ET COMPTABLE BCB-OP N°044-048,"FINANCE, PAIEMENT, COMPTABILITE, BCB",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01575,0964 /GFC,GESTION FINANCIERE ET COMPTABLE BCB-OP N°049-079,"FINANCE, PAIEMENT, COMPTABILITE, BCB",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01576,0965 /GFC,GESTION FINANCIERE ET COMPTABLE CREDIT BCB-OUAGA N°001-0347,"FINANCE, PAIEMENT, COMPTABILITE, BCB",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01577,0966 /GFC,GESTION FINANCIERE ET COMPTABLE BAT-OP N°001-0347,"FINANCE, PAIEMENT, COMPTABILITE, BAT",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01578,0967 /GFC,GESTION FINANCIERE ET COMPTABLE BAT-OP N°013-050,"FINANCE, PAIEMENT, COMPTABILITE, BAT",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01579,0968 /GFC,GESTION FINANCIERE ET COMPTABLE BAT-OP N°051-073,"FINANCE, PAIEMENT, COMPTABILITE, BAT",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01580,0969 /GFC,GESTION FINANCIERE ET COMPTABLE ECOBANK-OP N°001-026,"FINANCE, PAIEMENT, COMPTABILITE, ECOBANK",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01581,0970 /GFC,GESTION FINANCIERE ET COMPTABLE ECOBANK-OP N°027-050,"FINANCE, PAIEMENT, COMPTABILITE, ECOBANK",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01582,0971 /GFC,GESTION FINANCIERE ET COMPTABLE ECOBANK-OP N°051-070,"FINANCE, PAIEMENT, COMPTABILITE, ECOBANK",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01583,0972 /GFC,GESTION FINANCIERE ET COMPTABLE ECOBANK-OP N°071-110,"FINANCE, PAIEMENT, COMPTABILITE, ECOBANK",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01584,0973 /GFC,GESTION FINANCIERE ET COMPTABLE ECOBANK-OP N°0111-0125,"FINANCE, PAIEMENT, COMPTABILITE, ECOBANK",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01585,0974 /GFC,GESTION FINANCIERE ET COMPTABLE ECOBANK-OP N°0126-0190,"FINANCE, PAIEMENT, COMPTABILITE, ECOBANK",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01586,0975 /GFC,GESTION FINANCIERE ET COMPTABLE ECOBANK-OP N°0191-0220,"FINANCE, PAIEMENT, COMPTABILITE, ECOBANK",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01587,0976 /GFC,GESTION FINANCIERE ET COMPTABLE ECOBANK-OP N°0221-0233,"FINANCE, PAIEMENT, COMPTABILITE, ECOBANK",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01588,0977 /GFC,GESTION FINANCIERE ET COMPTABLE ECOBANK-OP N°0234-0274,"FINANCE, PAIEMENT, COMPTABILITE, ECOBANK",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01589,0978 /GFC,GESTION FINANCIERE ET COMPTABLE ECOBANK-OP N°0275-300,"FINANCE, PAIEMENT, COMPTABILITE, ECOBANK",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01590,0979 /GFC,GESTION FINANCIERE ET COMPTABLE ECOBANK-OP N°0301-324,"FINANCE, PAIEMENT, COMPTABILITE, ECOBANK",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
01591,0980 /GFC,GESTION FINANCIERE ET COMPTABLE ECOBANK-OP N°0325-0356,"FINANCE, PAIEMENT, COMPTABILITE, ECOBANK",,2012,,ARCHIVAGE DEFINITIVE,(PIECE COMPTABLE),OUI,OUI
